"1862,,0,652,42,108,239"
"1863,,0,653,43,108,239"
"1864,,0,653,42,108,239"
"1865,,0,653,43,108,239"
"1866,,0,652,43,108,239"
"1867,,0,654,45,108,239"
"1868,,0,655,45,108,239"
"1869,,0,655,46,108,239"
"1870,,0,658,46,108,239"
"1871,,0,657,45,108,239"
"1872,,0,658,48,108,239"
"1873,,0,659,47,108,239"
"1874,,0,661,44,108,239"
"1875,,0,661,43,108,239"
"1876,,0,662,39,108,239"
"1877,,0,662,43,108,239"
"1878,,0,663,43,108,239"
"1879,,0,661,42,108,239"
"1880,,0,658,43,108,239"
"1881,,0,656,43,108,239"
"1882,,0,657,43,108,239"
"1883,,0,656,44,108,239"
"1884,,0,656,45,108,239"
"1885,,0,656,43,108,239"
"1886,,0,656,43,108,239"
"1887,,0,656,44,108,239"
"1888,,0,655,42,108,239"
"1889,,0,656,45,108,239"
"1890,,0,657,43,108,239"
"1891,,0,658,43,108,239"
"1892,,0,658,44,108,239"
"1893,,0,659,45,108,239"
"1894,,0,660,46,108,239"
"1895,,0,657,48,108,239"
"1896,,0,655,49,108,239"
"1897,,0,649,44,108,239"
"1898,,0,644,48,108,239"
"1899,,0,640,45,108,239"
"1900,,0,638,43,108,239"
"1901,,0,638,42,108,239"
"1902,,0,638,42,108,239"
"1903,,0,640,43,108,239"
"1904,,0,641,31,113,251"
"1905,,0,647,34,113,251"
"1906,,0,650,34,113,251"
"1907,,0,653,38,113,251"
"1908,,0,649,41,119,263"
"1909,,0,649,46,119,263"
"1910,,0,649,52,119,263"
"1911,,0,650,58,119,263"
"1912,,0,654,59,119,263"
"1913,,0,657,60,125,277"
"1914,,0,665,63,125,277"
"1915,,0,674,65,125,375"
"1916,,0,685,62,125,375"
"1917,,0,692,62,125,375"
"1918,,0,690,70,131,394"
"1919,,0,690,77,138,413"
"1920,,0,691,84,138,413"
"1921,,0,693,87,138,413"
"1922,,0,690,97,138,413"
"1923,,0,691,112,138,413"
"1924,,0,688,117,145,434"
"1925,,0,689,129,145,434"
"1926,,0,686,143,145,434"
"1927,,0,680,168,152,456"
"1928,,0,677,160,152,456"
"1929,,0,664,169,160,479"
"1930,,0,645,210,168,503"
"1931,,0,643,205,168,503"
"1932,,0,646,240,168,503"
"1933,,0,638,245,168,503"
"1934,,0,638,292,168,503"
"1935,,0,641,341,168,503"
"1936,,0,638,337,220,528"
"1937,,0,644,357,220,528"
"1938,,0,654,405,220,528"
"1939,,0,675,455,220,528"
"1940,,0,699,500,220,528"
"1941,,0,715,534,231,554"
"1942,,0,752,556,243,582"
"1943,,0,824,596,231,426"
"1944,,0,919,644,231,426"
"3449,,0,834,627,170,93"
"3450,,0,784,560,193,164"
"3451,,0,669,510,270,214"
"3452,,0,638,457,292,263"
"3453,,0,629,443,292,284"
"3454,,0,615,402,292,318"
"3455,,0,605,347,292,373"
"3456,,0,597,327,292,387"
"3457,,0,592,315,292,402"
"3458,,0,590,289,292,425"
"3459,,0,590,285,292,425"
"3460,,0,612,264,206,454"
"3461,,0,619,241,196,478"
"3462,,0,618,206,196,478"
"3463,,0,620,188,196,478"
"3464,,0,622,167,196,478"
"3465,,0,634,164,187,455"
"3466,,0,650,157,178,434"
"3467,,0,665,146,169,413"
"3468,,0,674,142,161,393"
"3469,,0,683,133,154,375"
"3470,,0,687,128,146,357"
"3471,,0,688,114,146,357"
"3472,,0,690,98,146,392"
"3473,,0,695,75,146,392"
"3474,,0,707,103,139,373"
"3475,,0,709,74,139,373"
"3476,,0,715,85,139,373"
"3477,,0,724,59,139,373"
"3478,,0,733,66,132,355"
"3479,,0,737,52,132,355"
"3480,,0,739,45,132,355"
"3481,,0,743,64,126,338"
"3482,,0,746,49,126,338"
"3483,,0,748,42,126,338"
"3484,,0,756,41,120,322"
"3485,,0,759,37,120,322"
"3486,,0,767,32,120,322"
"3487,,0,775,34,114,307"
"3488,,0,784,31,109,292"
"3489,,0,788,24,109,292"
"3490,,0,790,19,109,292"
"3491,,0,791,15,109,292"
"3492,,0,793,16,109,292"
"3493,,0,795,15,104,278"
"3494,,0,798,7,104,278"
"3495,,0,802,9,99,265"
"3496,,0,805,1,104,278"
"3497,,0,809,0,104,278"
"3498,,0,817,1,99,265"
"3499,,0,822,0,94,252"
"3500,,0,824,0,94,252"
"3501,,0,827,1,90,240"
"3502,,0,824,1,90,240"
"3503,,0,821,1,90,240"
"3504,,0,820,0,90,240"
"3505,,0,819,0,85,229"
"3506,,0,820,1,85,229"
"3507,,0,819,1,85,229"
"3508,,0,817,1,85,229"
"3509,,0,816,1,85,229"
"3510,,0,815,1,85,229"
"3511,,0,814,0,85,229"
"3512,,0,815,0,81,218"
"3513,,0,817,3,77,208"
"3514,,0,816,2,77,208"
"3515,,0,817,2,77,208"
"3516,,0,817,3,77,208"
"3517,,0,817,2,77,208"
"3518,,0,819,2,77,208"
"3519,,0,819,2,77,208"
"3520,,0,822,6,74,198"
"3521,,0,824,11,70,188"
"3522,,0,831,25,78,209"
"3523,,0,824,22,78,209"
"3524,,0,825,23,74,199"
"3525,,0,825,24,74,199"
"3526,,0,825,20,78,209"
"3527,,0,825,22,78,209"
"3528,,0,824,20,78,209"
"3529,,0,825,20,78,209"
"3530,,0,824,21,78,209"
"3531,,0,826,25,74,199"
"3532,,0,825,24,74,199"
"3533,,0,826,24,74,199"
"3534,,0,826,23,74,199"
"3535,,0,826,23,74,199"
"3536,,0,826,24,74,199"
"3537,,0,825,23,74,199"
"3538,,0,825,24,74,199"
"3539,,0,824,21,78,209"
"3540,,0,823,21,104,220"
"3541,,0,815,17,104,220"
"3542,,0,815,14,104,220"
"3543,,0,814,12,104,220"
"3544,,0,814,13,104,220"
"3545,,0,814,13,104,220"
"3546,,0,814,12,104,220"
"3547,,0,815,13,104,220"
"3548,,0,813,12,104,220"
"3549,,0,811,6,109,231"
"3550,,0,812,8,109,231"
"3551,,0,812,9,109,231"
"3552,,0,814,13,104,220"
"3553,,0,812,9,109,231"
"3554,,0,814,13,104,220"
"3555,,0,812,9,109,231"
"3556,,0,812,8,109,231"
"3557,,0,812,6,109,231"
"3558,,0,812,8,109,231"
"3559,,0,812,7,109,231"
"3560,,0,811,7,109,231"
"3561,,0,812,6,109,231"
"3562,,0,811,8,109,231"
"3563,,0,812,8,109,231"
"3564,,0,810,9,109,231"
"3565,,0,812,14,104,220"
"3566,,0,811,14,104,220"
"3567,,0,808,14,104,220"
"3568,,0,807,17,104,220"
"3569,,0,807,17,104,220"
"3570,,0,805,17,104,220"
"3571,,0,804,17,104,220"
"3572,,0,803,18,104,220"
"3573,,0,802,18,104,220"
"3574,,0,804,23,99,210"
"3575,,0,803,24,99,210"
"3576,,0,800,18,104,220"
"3577,,0,800,18,104,220"
"3578,,0,799,20,104,220"
"3579,,0,799,23,104,220"
"3580,,0,795,19,109,231"
"3581,,0,794,22,109,231"
"3582,,0,789,19,115,243"
"3583,,0,787,19,115,243"
"3584,,0,781,20,115,243"
"3585,,0,777,15,120,255"
"3586,,0,778,20,115,243"
"3587,,0,778,15,120,255"
"3588,,0,778,15,120,255"
"3589,,0,778,15,120,255"
"3590,,0,779,16,120,255"
"3591,,0,786,17,115,243"
"3592,,0,788,18,115,243"
"3593,,0,787,13,120,255"
"3594,,0,787,12,120,255"
"3595,,0,782,9,126,267"
"3596,,0,783,15,120,255"
"3597,,0,780,18,120,255"
"3598,,0,774,19,120,255"
"3599,,0,772,22,120,255"
"3600,,0,772,35,115,243"
"3601,,0,771,44,115,243"
"3602,,0,769,50,115,243"
"3603,,0,768,57,115,243"
"3604,,0,766,38,115,306"
"3605,,0,761,33,115,306"
"3606,,0,759,35,115,306"
"3607,,0,751,55,115,334"
"3608,,0,744,50,115,334"
"3609,,0,741,56,110,342"
"3610,,0,736,48,110,342"
"3611,,0,736,58,110,403"
"3612,,0,739,82,110,403"
"3613,,0,736,59,110,403"
"3614,,0,734,76,115,402"
"3615,,0,731,94,115,374"
"3616,,0,728,83,115,374"
"3617,,0,721,98,115,374"
"3618,,0,712,97,121,393"
"3619,,0,697,122,127,412"
"3620,,0,697,108,127,412"
"3621,,0,691,114,133,433"
"3622,,0,686,132,133,433"
"3623,,0,677,169,140,454"
"3624,,0,675,161,140,454"
"3625,,0,671,180,179,479"
"3626,,0,656,186,179,479"
"3627,,0,644,194,188,503"
"3628,,0,635,217,188,503"
"3629,,0,641,254,188,503"
"3630,,0,636,247,197,528"
"3631,,0,623,273,197,528"
"3632,,0,624,295,197,528"
"3633,,0,639,348,188,503"
"3634,,0,651,343,216,510"
"3635,,0,653,358,216,510"
"3636,,0,665,397,216,510"
"3637,,0,684,405,236,529"
"3638,,0,692,437,236,529"
"3639,,0,699,468,248,555"
"3640,,0,720,509,248,555"
"3641,,0,737,539,260,583"
"3642,,0,790,577,260,583"
"3643,,0,852,619,260,583"
"3644,,0,928,632,260,583"
"3645,,0,994,658,260,583"
"3926,,0,188,678,182,41"
"3927,,0,159,649,182,72"
"3928,,0,139,648,182,72"
"3929,,0,124,587,173,133"
"3930,,0,115,576,165,143"
"3931,,0,107,568,196,152"
"3932,,0,109,537,196,184"
"3933,,0,85,536,254,184"
"3934,,0,59,535,254,184"
"3935,,0,74,555,254,184"
"3936,,0,66,561,254,184"
"3937,,0,51,571,254,184"
"3938,,0,44,583,254,184"
"3939,,0,16,604,254,184"
"3940,,0,12,609,254,184"
"3941,,0,16,631,254,184"
"3942,,0,13,633,254,184"
"3943,,0,16,638,242,175"
"3944,,0,14,639,242,175"
"3945,,0,12,641,242,175"
"3946,,0,10,640,242,175"
"3947,,0,10,641,242,175"
"3948,,0,8,642,242,175"
"3949,,0,5,642,242,175"
"3950,,0,2,643,242,175"
"3951,,0,3,642,242,175"
"3952,,0,4,642,242,175"
"3953,,0,5,643,242,175"
"3954,,0,2,640,254,184"
"3955,,0,5,641,254,184"
"3956,,0,14,645,242,175"
"3957,,0,14,642,242,175"
"3958,,0,20,644,230,167"
"3959,,0,27,646,219,159"
"3960,,0,25,644,219,159"
"3961,,0,26,643,219,159"
"3962,,0,40,602,209,151"
"3963,,0,35,571,209,151"
"3964,,0,36,554,234,167"
"3965,,0,45,516,207,204"
"3966,,0,61,480,179,234"
"3967,,0,58,447,206,273"
"3968,,0,63,424,226,296"
"3969,,0,69,410,236,307"
"3970,,0,84,405,236,307"
"3971,,0,88,390,239,329"
"3972,,0,111,370,225,353"
"3973,,0,118,351,225,366"
"3974,,0,141,328,252,389"
"3975,,0,139,301,259,419"
"3976,,0,154,281,252,445"
"3977,,0,173,278,252,445"
"3978,,0,182,273,215,448"
"3979,,0,187,240,215,485"
"3980,,0,191,214,215,485"
"3981,,0,197,208,215,449"
"3982,,0,209,204,215,425"
"3983,,0,238,199,215,425"
"3984,,0,251,200,215,425"
"3985,,0,254,178,215,425"
"3986,,0,272,168,193,399"
"3987,,0,273,165,193,399"
"3988,,0,279,167,193,399"
"3989,,0,282,166,193,399"
"3990,,0,283,156,193,399"
"3991,,0,284,160,193,399"
"3992,,0,279,141,203,419"
"3993,,0,280,141,203,419"
"3994,,0,287,149,193,399"
"3995,,0,287,139,203,419"
"3996,,0,288,137,203,419"
"3997,,0,329,119,198,392"
"3998,,0,317,134,198,392"
"3999,,0,314,134,198,392"
"4000,,0,320,122,198,392"
"4001,,0,308,134,198,392"
"4002,,0,307,135,198,392"
"4003,,0,305,135,198,392"
"4004,,0,302,135,198,392"
"4005,,0,300,134,198,392"
"4006,,0,298,135,198,392"
"4007,,0,297,133,198,392"
"4008,,0,296,132,198,392"
"4009,,0,295,131,198,392"
"4010,,0,294,133,198,392"
"4011,,0,293,133,198,392"
"4012,,0,293,122,208,412"
"4013,,0,293,122,208,412"
"4014,,0,295,123,208,412"
"4015,,0,296,123,208,412"
"4016,,0,295,124,208,412"
"4017,,0,295,125,208,412"
"4018,,0,292,126,208,412"
"4019,,0,287,127,158,412"
"4020,,0,286,135,158,412"
"4021,,0,284,135,158,412"
"4022,,0,282,136,158,412"
"4023,,0,280,136,158,412"
"4024,,0,281,134,158,412"
"4025,,0,281,137,158,412"
"4026,,0,280,132,158,412"
"4027,,0,281,129,158,412"
"4028,,0,280,121,158,412"
"4029,,0,280,118,158,412"
"4030,,0,280,114,158,412"
"4031,,0,283,122,158,412"
"4032,,0,284,121,158,412"
"4033,,0,284,117,158,412"
"4034,,0,285,119,158,412"
"4035,,0,285,122,158,412"
"4036,,0,285,128,158,412"
"4037,,0,286,134,158,412"
"4038,,0,286,137,158,412"
"4039,,0,285,136,158,412"
"4040,,0,284,139,158,412"
"4041,,0,283,147,158,412"
"4042,,0,286,150,158,412"
"4043,,0,288,151,158,412"
"4044,,0,290,150,158,412"
"4045,,0,292,149,166,433"
"4046,,0,304,164,166,433"
"4047,,0,316,182,166,433"
"4048,,0,323,181,174,454"
"4049,,0,336,175,174,454"
"4050,,0,341,179,183,477"
"4051,,0,353,206,174,454"
"4052,,0,356,167,183,477"
"4053,,0,367,250,183,477"
"4054,,0,384,258,183,477"
"4055,,0,389,277,183,477"
"4056,,0,432,321,183,477"
"4057,,0,468,335,183,477"
"4058,,0,499,372,183,477"
"4059,,0,496,392,284,477"
"4060,,0,529,434,284,477"
"4061,,0,576,487,284,477"
"4062,,0,622,527,284,477"
"4063,,0,670,533,284,477"
"4064,,0,714,556,284,477"
"4065,,0,834,606,284,477"
"4066,,0,908,630,284,477"
"4067,,0,937,625,284,477"
"4204,,0,196,653,239,67"
"4205,,0,174,652,280,69"
"4206,,0,158,650,280,69"
"4207,,0,163,653,267,66"
"4208,,0,167,656,254,63"
"4209,,0,178,659,242,60"
"4210,,0,190,659,242,60"
"4211,,0,206,657,254,63"
"4212,,0,219,656,254,63"
"4213,,0,221,653,267,66"
"4214,,0,228,654,267,66"
"4215,,0,239,654,267,66"
"4216,,0,240,653,267,66"
"4217,,0,243,654,267,66"
"4218,,0,243,654,267,66"
"4219,,0,243,654,267,66"
"4220,,0,241,653,267,66"
"4221,,0,248,653,267,66"
"4222,,0,250,653,267,66"
"4223,,0,258,657,254,63"
"4224,,0,256,656,254,63"
"4225,,0,253,654,267,66"
"4226,,0,261,657,254,63"
"4227,,0,259,656,254,63"
"4228,,0,257,659,242,60"
"4283,,0,220,626,274,94"
"4284,,0,230,571,281,154"
"4285,,0,272,530,237,187"
"4286,,0,270,510,237,212"
"4287,,0,272,486,237,233"
"4288,,0,270,487,237,233"
"4289,,0,256,487,237,233"
"4290,,0,244,436,226,276"
"4291,,0,225,443,226,276"
"4292,,0,183,408,293,312"
"4293,,0,164,408,293,312"
"4294,,0,142,407,293,312"
"4295,,0,124,395,293,312"
"4296,,0,111,359,267,363"
"4297,,0,107,356,267,363"
"4298,,0,114,315,210,402"
"4299,,0,117,290,210,402"
"4300,,0,114,280,200,383"
"4301,,0,109,269,208,452"
"4302,,0,102,244,208,452"
"4303,,0,87,237,208,452"
"4304,,0,72,222,208,452"
"4305,,0,61,221,198,430"
"4306,,0,51,210,189,410"
"4307,,0,60,236,180,390"
"4308,,0,49,212,180,390"
"4309,,0,42,195,180,390"
"4310,,0,35,189,180,390"
"4311,,0,28,186,180,390"
"4312,,0,17,184,180,390"
"4313,,0,8,187,171,371"
"4314,,0,1,176,171,371"
"4315,,0,0,164,171,371"
"4316,,0,0,182,140,342"
"4317,,0,0,182,140,342"
"4318,,0,-1,176,140,342"
"4319,,0,0,177,140,342"
"4320,,0,-1,170,99,297"
"4321,,0,-7,171,99,297"
"4322,,0,-1,185,99,297"
"4323,,0,-13,167,99,297"
"4324,,0,0,170,99,297"
"4325,,0,-38,149,99,297"
"4326,,0,-38,147,99,297"
"4327,,0,-39,144,99,297"
"4328,,0,-39,149,94,283"
"4329,,0,-40,144,94,283"
"4330,,0,-42,145,94,283"
"4331,,0,-42,147,94,283"
"4843,sit/move/wheelchair,1,-5,404,70,172"
"4844,sit/move/wheelchair,1,-1,403,71,200"
"4845,sit/move/wheelchair,1,0,423,71,200"
"4846,sit/move/wheelchair,1,-8,387,68,190"
"4847,sit/move/wheelchair,1,-1,419,68,190"
"4848,sit/move/wheelchair,1,-23,381,68,190"
"4849,sit/move/wheelchair,1,-23,381,68,190"
"4850,sit/move/wheelchair,1,-22,381,68,190"
"4851,sit/move/wheelchair,1,-21,382,95,226"
"4852,sit/move/wheelchair,1,-21,382,95,226"
"4853,sit/move/wheelchair,1,-20,382,95,226"
"4854,sit/move/wheelchair,1,-19,383,95,226"
"4855,sit/move/wheelchair,1,-21,378,100,237"
"4856,sit/move/wheelchair,1,-20,379,100,237"
"4857,sit/move/wheelchair,1,-20,381,100,237"
"4858,sit/move/wheelchair,1,-19,384,100,237"
"4859,sit/move/wheelchair,1,-19,385,100,237"
"4860,sit/move/wheelchair,1,-1,420,100,237"
"4861,sit/move/wheelchair,1,-1,434,95,226"
"4862,sit/move/wheelchair,1,-1,437,95,226"
"4863,sit/move/wheelchair,1,-1,441,95,226"
"4864,sit/move/wheelchair,1,0,443,95,226"
"4865,sit/move/wheelchair,1,0,447,95,226"
"4866,sit/move/wheelchair,1,-26,349,134,290"
"4867,sit/move/wheelchair,1,-26,350,134,290"
"4868,sit/move/wheelchair,1,-24,352,134,290"
"4869,sit/move/wheelchair,1,-26,346,141,304"
"4870,sit/move/wheelchair,1,-24,348,141,304"
"4871,sit/move/wheelchair,1,-23,349,141,304"
"4872,sit/move/wheelchair,1,-19,357,134,290"
"4873,sit/move/wheelchair,1,-17,358,134,290"
"4874,sit/move/wheelchair,1,0,399,134,290"
"4875,sit/move/wheelchair,1,0,408,134,290"
"4876,sit/move/wheelchair,1,-1,416,134,290"
"4877,sit/move/wheelchair,1,1,421,134,290"
"4878,sit/move/wheelchair,1,-37,332,134,290"
"4879,sit/move/wheelchair,1,-37,331,134,290"
"4880,sit/move/wheelchair,1,-36,333,134,290"
"4881,sit/move/wheelchair,1,-34,334,134,290"
"4882,sit/move/wheelchair,1,-33,335,134,290"
"4883,sit/move/wheelchair,1,-31,334,134,290"
"4884,sit/move/wheelchair,1,-34,329,141,304"
"4885,sit/move/wheelchair,1,-33,329,141,304"
"4886,sit/move/wheelchair,1,-32,331,198,362"
"4887,sit/move/wheelchair,1,-32,331,198,362"
"4888,sit/move/wheelchair,1,-31,332,198,362"
"4889,sit/move/wheelchair,1,-31,334,198,362"
"4890,sit/move/wheelchair,1,-30,335,198,362"
"4891,sit/move/wheelchair,1,-28,337,198,362"
"4892,sit/move/wheelchair,1,-27,338,198,362"
"4893,sit/move/wheelchair,1,-29,332,208,380"
"4894,sit/move/wheelchair,1,-34,321,218,399"
"4895,sit/move/wheelchair,1,-26,331,208,380"
"4896,sit/move/wheelchair,1,-25,330,208,380"
"4897,sit/move/wheelchair,1,-25,333,208,380"
"4898,sit/move/wheelchair,1,-24,335,208,380"
"4899,sit/move/wheelchair,1,-23,333,208,380"
"4900,sit/move/wheelchair,1,-22,335,208,380"
"4901,sit/move/wheelchair,1,-21,336,208,380"
"4902,sit/move/wheelchair,1,-19,338,208,380"
"4903,sit/move/wheelchair,1,-1,358,198,362"
"4904,sit/move/wheelchair,1,-10,344,208,380"
"4905,sit/move/wheelchair,1,-13,343,208,380"
"4906,sit/move/wheelchair,1,-14,341,208,380"
"4907,sit/move/wheelchair,1,-13,340,208,380"
"4908,sit/move/wheelchair,1,-13,340,208,380"
"4909,sit/move/wheelchair,1,-12,342,208,380"
"4910,sit/move/wheelchair,1,-11,342,208,380"
"4911,sit/move/wheelchair,1,-11,342,208,380"
"4912,sit/move/wheelchair,1,-8,343,208,380"
"4913,sit/move/wheelchair,1,-10,344,208,380"
"4914,sit/move/wheelchair,1,-8,343,208,380"
"4915,sit/move/wheelchair,1,-8,341,208,380"
"4916,sit/move/wheelchair,1,-17,330,218,399"
"4917,sit/move/wheelchair,1,-14,326,218,399"
"4918,sit/move/wheelchair,1,-18,330,218,399"
"4919,sit/move/wheelchair,1,-16,326,218,399"
"4920,sit/move/wheelchair,1,-18,325,218,399"
"4921,sit/move/wheelchair,1,-20,324,218,399"
"4922,sit/move/wheelchair,1,-2,379,265,349"
"4923,sit/move/wheelchair,1,-2,379,265,349"
"4924,sit/move/wheelchair,1,-2,380,265,349"
"4925,sit/move/wheelchair,1,-1,380,265,349"
"4926,sit/move/wheelchair,1,-2,380,265,349"
"4927,sit/move/wheelchair,1,-2,379,265,349"
"4928,sit/move/wheelchair,1,-1,371,265,349"
"4929,sit/move/wheelchair,1,0,370,265,349"
"4930,sit/move/wheelchair,1,0,371,265,349"
"4931,sit/move/wheelchair,1,1,370,265,349"
"4932,sit/move/wheelchair,1,0,370,265,349"
"4933,sit/move/wheelchair,1,1,370,265,349"
"4934,sit/move/wheelchair,1,1,371,265,349"
"4935,sit/move/wheelchair,1,1,371,265,349"
"4936,sit/move/wheelchair,1,0,370,265,349"
"4937,sit/move/wheelchair,1,1,370,265,349"
